#lon lat ve vn vu se sn su name
174.28010 -41.19160 NaN NaN -2.68000 NaN NaN 0.17945 h22_101
174.31460 -35.80380 NaN NaN -0.83000 NaN NaN 0.21429 h22_100
174.62764 -41.27805 NaN NaN 0.06000 NaN NaN 0.25180 h22_99
174.66279 -36.43440 NaN NaN -1.56000 NaN NaN 0.27861 h22_98
174.78160 -41.29040 NaN NaN -3.10000 NaN NaN 0.16792 h22_95
174.80590 -41.32348 NaN NaN -2.10000 NaN NaN 0.15705 h22_94
174.82142 -39.78689 NaN NaN -0.27000 NaN NaN 0.16906 h22_93
174.83439 -36.60280 NaN NaN -0.94000 NaN NaN 0.14181 h22_92
174.85410 -38.51300 NaN NaN -0.38000 NaN NaN 0.21166 h22_91
174.90980 -40.86090 NaN NaN -1.30000 NaN NaN 0.15901 h22_90
174.91700 -41.23510 NaN NaN -3.63000 NaN NaN 0.17900 h22_89
174.93290 -41.19640 NaN NaN -1.78000 NaN NaN 0.17545 h22_88
175.10920 -37.80680 NaN NaN -0.70000 NaN NaN 0.18487 h22_85
175.13650 -41.34050 NaN NaN -4.67000 NaN NaN 0.21311 h22_84
175.14549 -41.14468 NaN NaN -2.18000 NaN NaN 0.16788 h22_83
175.17040 -40.81650 NaN NaN -1.01000 NaN NaN 0.18925 h22_82
175.18193 -39.80477 NaN NaN -0.50000 NaN NaN 0.25671 h22_81
175.23810 -40.08030 NaN NaN -2.16000 NaN NaN 0.19890 h22_80
175.24060 -40.58880 NaN NaN -0.36000 NaN NaN 0.16140 h22_79
175.24138 -41.00159 NaN NaN -2.15000 NaN NaN 0.22788 h22_78
175.25479 -41.56921 NaN NaN -4.61000 NaN NaN 0.18418 h22_77
175.34641 -39.28927 NaN NaN -0.82000 NaN NaN 0.16783 h22_76
175.40432 -41.18691 NaN NaN -4.77000 NaN NaN 0.21308 h22_75
175.42405 -40.40930 NaN NaN -0.46000 NaN NaN 0.18638 h22_74
175.42692 -41.38152 NaN NaN -4.75000 NaN NaN 0.15958 h22_73
175.45174 -39.73010 NaN NaN -0.15000 NaN NaN 0.27455 h22_72
175.45928 -39.97628 NaN NaN -0.44000 NaN NaN 0.18645 h22_71
175.47046 -39.38458 NaN NaN -0.17000 NaN NaN 0.23494 h22_70
175.51519 -40.89722 NaN NaN -2.63000 NaN NaN 0.18903 h22_69
175.53615 -40.18138 NaN NaN -0.11000 NaN NaN 0.19896 h22_68
175.57488 -40.66870 NaN NaN -2.09000 NaN NaN 0.16322 h22_67
175.68790 -41.39800 NaN NaN -4.58000 NaN NaN 0.17562 h22_64
175.74958 -36.86541 NaN NaN 0.15000 NaN NaN 0.19785 h22_63
175.76132 -40.38542 NaN NaN -0.51000 NaN NaN 0.19784 h22_62
175.78560 -39.68250 NaN NaN 1.50000 NaN NaN 0.20128 h22_61
175.79069 -39.91829 NaN NaN 2.35000 NaN NaN 0.20379 h22_60
175.88569 -40.77601 NaN NaN -4.72000 NaN NaN 0.17130 h22_59
175.89050 -41.10660 NaN NaN -3.67000 NaN NaN 0.18410 h22_58
175.96291 -40.06158 NaN NaN -0.80000 NaN NaN 0.15691 h22_57
175.99928 -40.60108 NaN NaN -3.84000 NaN NaN 0.17598 h22_56
176.02883 -39.70338 NaN NaN 0.85000 NaN NaN 0.26096 h22_55
176.06317 -39.48918 NaN NaN 1.01000 NaN NaN 0.20649 h22_54
176.08100 -38.74271 NaN NaN 2.44000 NaN NaN 0.16656 h22_53
176.16666 -40.29886 NaN NaN -2.39000 NaN NaN 0.17017 h22_52
176.20004 -40.11332 NaN NaN 0.17000 NaN NaN 0.25929 h22_51
176.20048 -39.91679 NaN NaN -1.09000 NaN NaN 0.17811 h22_50
176.20160 -40.90980 NaN NaN -3.77000 NaN NaN 0.18016 h22_49
176.22338 -40.46864 NaN NaN -4.20000 NaN NaN 0.26671 h22_48
176.24610 -40.67980 NaN NaN -4.75000 NaN NaN 0.16794 h22_47
176.26090 -37.72880 NaN NaN 0.65000 NaN NaN 0.20663 h22_46
176.37012 -39.64315 NaN NaN -1.36000 NaN NaN 0.17718 h22_45
176.37800 -38.10470 NaN NaN -5.63000 NaN NaN 0.25329 h22_44
176.38256 -40.26498 NaN NaN -0.07000 NaN NaN 0.27764 h22_43
176.42279 -39.42402 NaN NaN -1.57000 NaN NaN 0.23786 h22_42
176.44060 -40.06420 NaN NaN -2.28000 NaN NaN 0.17659 h22_41
176.46120 -40.53980 NaN NaN -3.93000 NaN NaN 0.17174 h22_40
176.49251 -39.16552 NaN NaN 0.03000 NaN NaN 0.15722 h22_39
176.54300 -39.89589 NaN NaN -3.07000 NaN NaN 0.17661 h22_38
176.62116 -39.74720 NaN NaN -3.87000 NaN NaN 0.26171 h22_37
176.63520 -40.26640 NaN NaN -2.47000 NaN NaN 0.17105 h22_36
176.68069 -40.10436 NaN NaN -0.11000 NaN NaN 0.24556 h22_35
176.69655 -39.44420 NaN NaN -2.33000 NaN NaN 0.20077 h22_34
176.72658 -39.61701 NaN NaN -4.31000 NaN NaN 0.38165 h22_33
176.74973 -38.61686 NaN NaN 0.14000 NaN NaN 0.28628 h22_32
176.80661 -39.09702 NaN NaN 0.24000 NaN NaN 0.19930 h22_31
176.86390 -40.03310 NaN NaN -0.94000 NaN NaN 0.16394 h22_30
176.87630 -39.79380 NaN NaN -1.80000 NaN NaN 0.17659 h22_29
176.93670 -39.33230 NaN NaN -3.12000 NaN NaN 0.19115 h22_28
177.01389 -37.98169 NaN NaN -1.24000 NaN NaN 0.28514 h22_27
177.06980 -39.17230 NaN NaN -2.28000 NaN NaN 0.23535 h22_26
177.07635 -39.65789 NaN NaN -0.37000 NaN NaN 0.17231 h22_25
177.08608 -38.91619 NaN NaN 0.59000 NaN NaN 0.20039 h22_24
177.23440 -39.07720 NaN NaN -1.67000 NaN NaN 0.22319 h22_23
177.30760 -38.04650 NaN NaN -1.94000 NaN NaN 0.22092 h22_22
177.34750 -38.77961 NaN NaN -0.74000 NaN NaN 0.21819 h22_21
177.40987 -38.93930 NaN NaN -1.65000 NaN NaN 0.25435 h22_20
177.41540 -38.49556 NaN NaN -0.28000 NaN NaN 0.22327 h22_19
177.52620 -38.33382 NaN NaN 0.48000 NaN NaN 0.15800 h22_18
177.56938 -38.68681 NaN NaN 1.25000 NaN NaN 0.18765 h22_17
177.66780 -39.01610 NaN NaN -1.41000 NaN NaN 0.16147 h22_16
177.67753 -37.96500 NaN NaN -0.61000 NaN NaN 0.26114 h22_15
177.69789 -38.81420 NaN NaN 0.89000 NaN NaN 0.22584 h22_14
177.81142 -38.43749 NaN NaN -1.73000 NaN NaN 0.24291 h22_13
177.88330 -38.92260 NaN NaN -3.30000 NaN NaN 0.18750 h22_12
177.88601 -38.63532 NaN NaN -0.92000 NaN NaN 0.16869 h22_11
177.90700 -39.15258 NaN NaN 0.05000 NaN NaN 0.18758 h22_10
178.00589 -38.16241 NaN NaN 2.17000 NaN NaN 0.22588 h22_9
178.04600 -38.41145 NaN NaN 0.60000 NaN NaN 0.22330 h22_8
178.08260 -37.89398 NaN NaN 1.92000 NaN NaN 0.25231 h22_7
178.12913 -38.64379 NaN NaN -1.11000 NaN NaN 0.24566 h22_6
178.21110 -38.48800 NaN NaN -0.43000 NaN NaN 0.18944 h22_5
178.25740 -38.07140 NaN NaN 0.84000 NaN NaN 0.15716 h22_4
178.29122 -38.26821 NaN NaN -2.58000 NaN NaN 0.24454 h22_3
178.30335 -37.56102 NaN NaN -0.04000 NaN NaN 0.17487 h22_2
178.40870 -37.82500 NaN NaN -0.69000 NaN NaN 0.23434 h22_1
