178.42525 -18.14593 -3.95455 -3.40174 1.23200 1.25274
145.21404 -38.37518 0.02170 -0.33816 0.29912 0.28785
145.13087 -37.91328 0.26231 -0.19408 0.15763 0.15589
142.84875 -35.50452 0.52128 -0.41218 0.59777 0.40502
151.60161 -32.89029 6.30189 -3.05366 1.06239 1.06095
151.42986 -32.75861 0.09246 0.93985 1.12205 0.64873
153.57488 -28.27172 1.03215 -0.59291 0.37846 0.45554
137.93433 -32.47029 0.00959 -0.31818 0.40247 0.33155
120.07089 -33.59674 -0.50187 -0.26752 0.56897 0.28991
149.24894 -35.34106 -3.12217 -0.79855 2.46392 0.67373
138.48572 -35.09470 -0.90982 -0.72649 0.42036 0.24807
150.91370 -34.47554 0.06953 -0.17629 0.34414 0.31118
118.60554 -20.41206 -0.42789 -0.68743 4.89349 0.66279
151.59651 -26.15761 0.92552 0.00819 0.44317 0.40356
164.90137 -21.11862 -0.62366 1.20331 0.92943 0.50033
164.58100 -20.39248 0.15059 0.27266 1.39024 0.56716
148.17334 -33.13796 0.22938 -0.04630 0.22659 0.43316
121.78724 -32.26002 -0.39928 -0.15973 0.32088 0.17317
139.66244 -34.69516 -0.79912 -0.93569 0.71402 0.88677
141.64601 -36.30842 -0.24375 -0.68885 0.34418 0.26268
136.20086 -34.08486 -1.41910 -0.98273 0.51520 0.98179
150.93586 -32.25298 -2.12898 0.33969 1.80085 0.67132
149.08819 -35.05614 0.17260 0.00600 0.48443 0.40656
151.37985 -32.70976 0.63534 -0.28410 0.74155 0.46493
117.84310 -28.11531 -0.35183 -0.04061 0.30958 0.29430
135.33508 -34.13659 -0.01244 -0.36349 0.26492 0.40371
140.77751 -37.83097 0.31963 -0.44929 0.34394 0.26648
143.44891 -37.58762 0.07362 0.00153 0.31400 0.38467
133.20671 -25.94569 -0.12068 -0.07069 0.36802 0.28966
170.26252 -43.98500 -27.59324 -13.26485 0.65758 0.65140
139.26171 -35.14956 0.09708 -0.01550 0.37725 0.38113
139.48713 -20.73655 -1.63696 0.42148 0.63054 0.84527
151.33920 -27.80977 0.92189 -1.99735 0.91552 1.18114
138.54338 -35.21801 0.55186 -0.11355 2.19401 1.12468
137.67402 -34.37409 0.29883 0.47581 0.33185 0.33924
165.83162 -21.70937 -1.62368 0.94195 0.49954 0.43672
147.14599 -41.43468 -0.45066 0.21945 0.35230 0.39662
133.21276 -15.57315 -0.06899 -0.04550 0.31207 0.20571
140.51264 -35.32580 -1.78177 -1.63547 0.56724 0.88245
151.49136 -32.79894 1.02044 0.40217 0.48879 0.47007
128.76263 -15.67696 -0.62077 0.58563 0.60800 0.32517
117.70264 -31.62232 -0.39044 -0.21801 0.41462 0.19885
139.88691 -35.09735 0.14602 -0.63076 0.33838 0.76483
121.45926 -30.78439 -0.22955 -0.05647 0.29198 0.15376
138.63930 -33.00062 -0.11249 0.15077 0.78824 0.43115
152.75935 -27.61492 0.39128 0.34406 0.47165 0.23411
143.49206 -32.86413 0.17379 -0.19197 0.29152 0.26319
118.89188 -32.44938 -0.37424 -0.04161 0.35678 0.23185
165.62731 -21.27695 0.19762 -0.09494 0.43029 0.72956
152.82656 -25.28303 1.00993 -0.15643 0.72184 0.42802
151.25443 -23.84127 0.16529 -0.17479 0.43079 0.69255
152.33112 -27.54393 0.00637 0.32052 0.47627 0.30551
149.91520 -37.56812 -0.04442 -0.47739 0.41464 0.38179
121.88815 -33.84107 -0.09045 -0.07957 0.39421 0.38000
148.52025 -23.47831 -0.57971 -0.48081 0.46412 0.29630
148.60259 -32.24803 0.07923 -1.36484 0.25239 1.09019
131.18683 -13.83457 -0.31384 0.04102 0.31203 0.20657
151.55442 -32.84556 -0.44269 -0.27884 0.86741 0.67867
151.26380 -27.17054 0.23856 0.49537 0.67960 0.40736
115.89480 -32.00391 -0.52685 -0.45246 0.15255 0.15471
145.75832 -16.93572 1.29318 1.50718 0.54182 0.49697
153.42152 -27.53771 -1.38149 -2.18648 0.41750 0.82543
115.84120 -31.94250 -0.85909 1.56583 0.73228 0.57591
153.04715 -27.44105 0.67089 0.54964 0.44025 0.48380
138.58915 -34.93385 0.52983 -1.24698 0.63841 0.52294
151.18670 -33.92454 0.48695 0.15699 0.56719 0.44566
200.18761 -21.20078 -76.95482 17.94800 0.26916 0.21293
134.72258 -29.03471 -0.09245 -0.25701 0.45809 0.31430
148.60829 -31.03731 -2.43556 -6.76210 1.86798 3.02386
139.85350 -35.69110 0.00925 -0.27196 0.47600 0.34828
148.82642 -32.91394 0.23617 0.27010 0.57720 0.39625
153.11754 -30.29535 0.59292 0.55859 0.68983 0.47536
138.20826 -33.35377 -1.24743 0.74120 0.96504 0.48531
149.05050 -35.32409 -3.18858 1.08744 2.75097 0.51245
117.17465 -30.52552 -0.35043 -0.12027 0.38141 0.19253
149.01151 -30.02743 1.51269 -0.00554 0.34996 0.51412
147.24394 -42.73911 -0.00094 -1.64362 0.53334 0.70005
144.20401 -36.03140 0.34461 -0.32244 0.30802 0.32807
151.33391 -32.65715 -0.07142 -0.33872 0.93227 0.70442
153.56282 -28.87093 0.21347 -0.62189 0.35916 0.60156
140.60117 -34.28538 -1.36809 -0.18172 2.31870 0.34530
