#lon lat ve vn vu se sn su name
159.06120 -31.51988 0.43514 -0.05286 -0.54655 0.17012 0.16884 0.22302 lord
159.07852 -31.54146 -0.20948 0.54611 -0.80652 0.22555 0.21968 0.31000 ldhi
177.44658 -17.60881 -6.25515 -6.30830 -1.08846 0.17492 0.17555 0.16968 laut
250.65560 -27.12498 56.85642 26.41693 -0.08320 0.61920 0.61562 0.25461 ispa
188.00047 -13.83221 -87.14951 4.15599 -1.69478 0.23027 0.21614 0.20380 fale
250.61671 -27.14821 58.13091 26.03281 -0.56316 0.66091 0.64416 0.70000 eisl
115.34697 -29.04656 0.08277 0.73013 -0.40025 0.31889 0.29824 0.57000 yar1
105.68850 -10.44996 -0.10401 0.62018 0.04946 0.25913 0.24419 0.23000 xmis
153.03527 -27.48496 0.36939 0.49465 -0.53264 0.21060 0.21955 0.43000 wool
128.29617 -25.03720 0.08458 0.10146 -0.41645 0.17268 0.17325 0.25259 wara
175.64131 -39.09440 1.33811 -3.72859 -2.83585 0.18225 0.15750 0.21802 vgkr
164.46992 -20.83628 0.12877 -0.70987 -0.43317 0.19507 0.24036 0.23974 uaco
176.38256 -40.26498 -14.41829 -11.44326 -1.39429 0.41202 0.24155 0.31000 turi
166.21689 -22.01152 0.27076 -0.01401 -1.21127 0.19213 0.18558 0.20764 ttta
172.96049 -41.03368 -2.52323 -0.51165 -1.75328 0.26398 0.20879 0.31100 tkhl
210.39356 -17.57706 -83.00125 26.80402 -0.68852 0.34495 0.33781 0.26654 thtg
210.52446 -23.34180 -74.14858 27.14833 -1.02913 0.33723 0.33331 0.34000 tbtg
142.05742 -29.45016 0.06722 0.32944 -0.84964 0.19773 0.19809 0.46000 tbob
147.93085 -42.54644 0.17296 -0.39825 -0.82133 0.16455 0.16444 0.20514 spby
130.89157 -12.42459 -1.44636 1.97122 1.89283 0.55696 0.51794 1.13000 sa39
177.17777 -37.51807 9.26779 -9.73408 -5.37799 0.46184 0.35244 0.47000 rgwi
177.19248 -37.52434 7.77036 -9.12257 -0.45798 0.39217 0.28448 0.37000 rgwc
141.61347 -38.34439 0.37097 -0.40842 -0.00686 0.19493 0.19127 0.29000 ptld
164.02378 -20.23165 0.67861 1.36518 -1.01415 0.30976 0.26979 0.57000 poum
165.35132 -20.93788 0.02253 0.83109 -0.52300 0.22707 0.23490 0.31000 pdme
166.44252 -22.26479 -0.10501 -0.27236 -1.19086 0.20575 0.18524 0.22755 nmea
172.77520 -42.66176 -23.41453 -11.50433 1.31882 0.21069 0.21438 0.30129 mrbl
165.37548 -21.48034 0.02478 0.02692 -0.71212 0.18174 0.18897 0.29000 lcap
142.29621 -10.59037 -0.09848 0.76651 0.69970 0.23965 0.24395 0.42000 hnis
115.73858 -31.82552 -0.27805 -0.63836 -1.26610 0.16561 0.14629 0.20000 hil1
172.79279 -42.55283 -17.41198 -8.71963 0.72868 0.24443 0.20883 0.29069 hanm
225.03518 -23.13036 -77.70280 39.44174 -0.43947 0.41765 0.41085 0.25000 gamb
181.87906 -14.30780 -84.13821 -0.20980 -1.00398 0.22080 0.22495 0.33000 ftna
121.89433 -33.87432 -0.05787 -0.46319 -0.63312 0.16625 0.16695 0.21388 espa
130.95593 -12.44331 -0.57766 0.32472 0.23286 0.20080 0.20700 0.43000 dwni
131.13274 -12.84371 -0.12543 0.34994 -0.36646 0.31955 0.33020 0.65000 darr
130.89149 -12.42401 -0.05650 0.35122 -0.90717 0.26358 0.25047 0.47000 darm
153.26654 -27.52615 0.11058 -0.02318 -1.29258 0.16565 0.16942 0.28000 clev
122.20909 -18.00397 -0.19065 0.25225 -0.45781 0.18014 0.17689 0.24260 bro1
189.27756 -14.32609 -86.58730 6.10581 -0.82395 0.22631 0.21887 0.21000 aspa
117.81019 -34.95023 -0.14860 -0.04060 -0.13158 0.19571 0.19549 0.23925 alby
138.64735 -34.72900 0.04029 0.32266 -1.82189 0.29707 0.30773 0.62000 ade2
130.88173 -12.35592 0.08795 0.75159 -1.43729 0.27383 0.28462 0.91000 02na
130.98205 -12.47822 -0.02466 0.32579 -2.45708 0.23414 0.23548 0.57000 01na
130.84399 -12.46664 0.08072 0.00791 0.36290 0.23106 0.32910 0.67000 00na
172.48113 -43.49077 -32.06720 -11.94305 -0.50014 0.20521 0.20863 0.50000 yald
173.58616 -41.59501 -5.18490 0.32288 2.77745 0.31596 0.26076 0.36332 wrau
135.64328 -17.77633 -0.15289 -0.23877 -1.16819 0.25405 0.24458 0.65000 walh
175.70413 -39.11561 -0.43232 -2.67049 -4.15582 0.23163 0.22150 0.39000 vgtm
175.67593 -39.09867 0.00798 -1.74197 -3.75585 0.27785 0.30737 0.51000 vgnt
175.60115 -39.17556 0.81139 -2.94088 -2.63574 0.25174 0.22184 0.35000 vgng
175.71075 -39.13571 -0.75917 -2.82572 -2.66580 0.26193 0.22218 0.42000 vget
148.98000 -35.39920 0.44753 -0.44279 -3.70094 0.32856 0.25449 0.65000 tidv
