NASA MEaSUREs project: Extended Solid Earth Science ESDR System (ESESES)
Station velocities and uncertainties 
Derived from daily displacement time series - combined product (weighted mean)
Uncertainties include the effects of colored noise in daily time series
The north, east and up velocities are assumed to be uncorrelated 
Note: Velocities are given only for stations with a minimum of 2.5 years of data
The reference frame is IGS14 (ITRF2014)
Reference: 
Bock, Y., Moore, A.W., Argus, D. F., Fang, P., Jiang, S., Kedar, S., Knox, S.A. Liu, Z. & Sullivan A. (2021), 
Extended Solid Earth Science ESDR System (ES3): Algorithm Theoretical Basis Document: Chapter 4.2
http://garner.ucsd.edu/pub/measuresESESES_products/ATBD/ESESES-ATBD.pdf (username:anonymous; password: your e-mail address)

Velocity units: mm/yr
Ellipsoid Height units: meters
Lat/Long: decimal degrees

Site Longitude   Latitude   Height      Nvel     Evel     Uvel   Nerr   Eerr   Uerr
p177 237.50494809 37.52816699   71.796    21.78   -36.96    -1.28   0.07   0.06   0.15 
p178 237.66763641 37.53451837  129.066    16.84    -34.3    -1.17   0.07   0.06   0.19 
p179 236.31442878 42.09897176  402.205    -3.18   -13.55    -0.16   0.07   0.08   0.19 
p180 238.5967621 36.29283149  693.182    23.59   -40.08    -0.01   0.05   0.07   0.13 
p181 237.62324551 37.91454448   72.202    12.88   -31.33    -0.97   0.06   0.06   0.15 
p182 236.818755 38.49501402  396.803    20.37   -33.62    -1.46   0.05   0.06   0.15 
p183 236.93111347 38.31366226   10.413    21.62   -34.79    -1.46   0.05   0.05   0.14 
p184 236.29106293 39.11716442  108.956    18.65   -35.73    -1.32   0.05   0.06   0.14 
p185 236.25066487 39.26130282  146.364    17.33   -35.22    -1.46   0.05   0.05   0.14 
p186 236.48184815 39.15017806  372.814    14.24   -33.48    -0.92   0.05   0.07   0.16 
p187 236.39745966 39.35247667  164.002    11.87   -35.12     1.85   0.07   0.09   0.21 
p188 236.770437 38.66785575  208.880     18.1   -32.41    -1.37   0.06   0.06   0.17 
p189 236.65157205 38.98744802  176.942    15.18   -32.68    -0.07   0.08   0.06   0.15 
p190 236.79595319 39.24195483  202.813     5.91   -29.48     0.78   0.06   0.09   0.16 
p191 236.36773693 42.2753557  371.394    -3.59   -13.92    -0.03   0.07   0.06   0.16 
p192 236.89481155 39.31972756  259.712     2.97   -27.76      0.1   0.05   0.05   0.16 
p193 237.09185919  38.122936   66.600     21.3   -35.03    -1.42   0.06   0.06   0.14 
p194 237.18374287 38.18571556  235.136    16.94   -31.99    -1.75   0.05   0.06   0.16 
p195 237.04069224 38.66466474  146.831    14.36   -29.06    -0.42   0.06   0.07   0.28 
p196 237.25735895 38.29814302   90.543    13.86   -29.61    -1.78   0.04   0.05   0.15 
p197 237.23261483 38.42856039    0.020    14.07   -28.57     -0.9   0.06   0.09   0.18 
p198 237.39255086 38.25987371   -4.607    11.83    -28.8    -1.61   0.05   0.07   0.17 
p199 237.49656228 38.26369147   55.674     8.62   -26.94    -2.69   0.05   0.05   0.16 
p200 237.54829873 38.23983072  -25.084     7.75   -27.08    -1.97   0.04   0.05   0.19 
p201 237.34156555 38.55980559  349.352     6.73    -25.4    -1.05   0.05   0.07   0.17 
p202 237.50400002 38.42358032  584.101     6.23   -26.13    -1.44   0.05   0.07   0.17 
p203 237.0829954 38.86611218  926.697     4.73   -27.87     0.07   0.07   0.28   0.29 
p204 237.28946648 38.66649935  276.675     7.16   -24.88    -2.18   0.05   0.06   0.18 
p205 237.03693576 39.39812336  771.070     1.62   -27.03    -0.15   0.09   0.08   0.22 
p206 237.42420688 38.77781672  283.615     3.88   -23.52    -1.61   0.05   0.09   0.19 
p207 237.28143228 39.26004467 1826.594     -3.8   -24.21    -0.86   0.13   0.09   0.19 
p208 237.69613126 39.10930178   74.307    -4.43   -22.52    -0.76   0.04   0.05   0.18 
p209 237.87328563 37.06925388  577.149    22.02   -38.38    -0.48   0.05   0.06   0.18 
p210 238.26815933 36.81613649    3.041    21.22   -39.54    -0.64   0.04   0.05   0.14 
p211 238.30196275 36.87917522   60.533     20.2   -38.99     0.19   0.04   0.06   0.19 
p212 238.13726736 36.96200957   36.587    20.85   -38.25    -0.42   0.04   0.05   0.17 
p213 238.00916449 37.2017118  167.099     16.7   -33.77    -0.58   0.05   0.05   0.17 
p214 238.20343156 37.00101943   73.263    18.71   -36.88    -0.15   0.05   0.07   0.25 
p215 238.23705075 37.04878448  708.618    15.47   -34.66    -1.48   0.08   0.09   0.23 
p216 238.27379315 37.00242529  336.918    16.27   -35.18    -0.36   0.05   0.08   0.16 
p217 238.34936869 37.10449656   72.289    11.55   -32.02    -0.07   0.07   0.06   0.19 
p218 238.28604088 37.20351389   82.705     11.6   -32.04    -0.48   0.09   0.11   0.18 
p219 237.71517926 37.34248939  300.883    20.26   -36.92    -0.72    0.1   0.24   0.17 
p220 237.78571627 37.32988667  705.260    18.76   -35.58     -0.6   0.07   0.06   0.15 
p221 237.90095097 37.33695151  155.301    16.19   -33.36    -0.29   0.06   0.09    0.2 
p222 237.9167371 37.53923899   53.515     12.5    -32.2    -0.58   0.05   0.06   0.14 
p223 237.90022111 37.72205368  139.952      7.2   -27.83    -0.79   0.05   0.07   0.17 
p224 237.78094086 37.86389595  407.354     7.63   -27.29    -0.45   0.07    0.1   0.18 
p225 237.94167285 37.71386543  117.152     6.47   -27.55    -0.49   0.07   0.06   0.14 
p226 238.17441518 37.33677509    5.061    12.53   -31.16     0.16   0.06   0.15   0.32 
p227 238.21040304 37.53297434  707.425     2.31   -24.31     0.25   0.04   0.08   0.15 
p228 238.31306402 37.60183579  399.015     0.24   -23.86     0.14   0.05   0.06   0.18 
p229 238.02204461 37.74943489  289.330     4.38   -26.56    -0.56   0.07   0.08   0.16 
p230 238.21360094 37.81896438  648.007    -1.98    -23.3    -0.08   0.07   0.08   0.16 
p231 238.0945908 36.6216759  -26.335    23.53   -40.44    -0.42   0.06   0.06   0.17 
p232 238.42095923 36.72401921  105.347    22.59   -39.43    -0.21   0.05   0.06   0.17 
p233 238.57971656 36.8004255  196.826     14.2   -29.49    -0.58   0.06   0.07   0.19 
p234 238.40877527 36.85852522   92.572    20.35    -38.8     0.45   0.04   0.07   0.18 
p235 238.45845963 36.81427132  361.695    22.06    -38.9     0.02   0.05   0.06    0.2 
p236 238.44554035 36.90354424   56.143     13.7   -33.68     0.77   0.08   0.11   0.21 
p237 238.61317094 36.63702278  711.558    22.69    -39.6     0.49   0.04   0.07   0.17 
p238 238.54723229 36.84907903   44.908     13.9   -29.14    -0.66   0.12   0.14   0.24 
p239 238.45221305 36.96246173   18.503    11.24   -32.51    -0.28   0.06   0.07   0.16 
p240 238.45796796 37.00780616   25.741    11.07   -31.84    -0.27   0.09   0.08   0.16 
p241 238.42574046 37.21301077  834.227      0.9    -24.9    -0.13   0.06   0.08   0.17 
p242 238.536818 36.95393113   14.784    10.96   -31.19    -4.17   0.08   0.08   0.42 
p243 238.66484777 36.91818873  220.751    -0.77    -24.3      0.8   0.06   0.06   0.19 
p244 238.64548332 37.01082345   58.708    -1.59   -24.73     0.94   0.05   0.07   0.26 
p245 240.29387842 37.71311607 1579.838    -2.03   -22.38     0.17   0.06   0.06    0.3 
p247 238.81156828 36.55951691  569.076    23.22   -39.86     0.14   0.07   0.07   0.15 
p248 238.13130269 37.97560826  229.813    -1.28    -23.4    -0.44   0.06   0.07    0.2 
p249 238.93558935 36.61164497 1155.719     -0.1   -22.13     1.43    0.1   0.22   0.17 
p250 238.73156229 36.95003512  584.679     -1.1   -24.42     0.66   0.06   0.09    0.2 
p251 238.65205045 36.81144933  128.225      2.4   -24.39      1.5   0.07   0.08   0.22 
p252 238.94227116 37.16955553   40.147    -2.62   -23.24     0.65   0.06   0.09   0.22 
p253 238.34699048 37.4784496 1065.060    -0.05    -23.9     0.16   0.09   0.07   0.18 
p254 238.5308046 37.48963229 1076.184    -1.75   -23.29     0.19   0.07   0.08   0.18 
p255 238.67514748 37.58188492   73.523    -1.99   -22.93    -0.06   0.07   0.08    0.2 
p256 238.39516117 37.93196429  -30.698     -2.8   -22.77    -0.78   0.05   0.06   0.17 
p257 238.53596546 37.75529053  -24.690    -2.33   -23.12    -0.28   0.08   0.06   0.23 
p258 238.71672819 37.38538902  390.803    -2.64   -23.15     0.43   0.07   0.09   0.19 
p259 238.89942059 37.43301986    3.872    -2.81   -21.92    -3.61   0.08   0.11   0.37 
p261 237.7824612 38.15296005  118.174     3.08   -24.55    -1.37   0.05   0.06   0.14 
p262 237.9038568 38.02514812   -8.568      3.4   -25.45    -0.51   0.07   0.09   0.14 
p263 237.57082393 38.57769395  554.406     3.52   -24.74    -1.78   0.05   0.08   0.19 
p264 237.80467094 38.44421467  231.046    -0.74   -23.32    -0.07   0.05   0.05   0.19 
p265 238.04580581 38.53018537    8.081    -3.12   -23.03    -4.31   0.07   0.08   0.26 
p266 238.15647403 38.18396804   22.464    -2.89    -22.9    -1.55   0.05   0.06   0.16 
p267 238.17676611 38.3803354  -17.472    -3.11   -22.25    -3.52   0.07   0.08    0.2 
p268 238.35358947 38.4735262  -23.932    -3.56   -23.61    -2.54   0.06    0.1   0.17 
p269 237.64544615 38.99952508  298.227    -3.68   -21.27     -0.4   0.06   0.09   0.25 
p270 237.94478751 39.24376999  -12.294     -4.7   -22.81    -4.44   0.06   0.11   0.66 
p271 238.28545107 38.65735051  -18.139    -4.85    -22.9   -16.26   0.08    0.1   1.02 
p272 238.05693787 39.14548174  -12.055     -5.2   -21.93     -2.4   0.08   0.08   0.21 
p273 238.61192265 38.11581225  -26.406    -3.54   -22.79    -2.69   0.16   0.11   0.21 
p274 238.53948829 38.28312329  -27.798    -4.03   -23.77    -1.31   0.07   0.09    0.2 
p275 238.78541404 38.32152896   -5.241    -3.61   -22.73    -2.85   0.04   0.06   0.22 
p276 238.90483538 38.64530775  207.267    -3.71   -22.63    -0.34   0.04   0.05   0.22 
p277 237.63311732 37.19237162  115.305    23.84   -39.04    -0.86   0.05   0.05   0.15 
p278 238.93924799 35.71125092  465.866    23.21   -39.88     1.51   0.06   0.07   0.17 
p279 238.93798438 35.79064666  469.914    22.62    -39.6     0.75   0.05   0.06   0.19 
p280 239.6523953 35.54405348  476.423    18.84   -36.27     0.57   0.05   0.06   0.19 
p281 239.61054165 35.84105717  383.827    14.54   -31.12     0.21   0.06   0.14   0.17 
p282 239.65478676 35.83780843  394.669     9.01   -27.83     1.68   0.04   0.06   0.16 
p283 239.71474475 35.80666892  434.182     8.41   -27.24     1.92   0.04   0.05   0.17 
p284 239.09315741 35.9332593  512.219    21.32   -38.38    -0.05   0.07   0.07   0.15 
p285 239.01851902 36.41717919  805.730      2.1   -23.14      1.9   0.05   0.05   0.17 
p286 239.14694397 36.51590857  538.824    -0.51   -21.68     1.02   0.07   0.07   0.21 
p287 239.30217039 36.02483406  609.756    21.57   -37.85     0.01   0.05   0.05   0.16 
p288 239.12109981 36.14020593  397.710    21.73   -39.46      0.2   0.05   0.06   0.16 
p289 239.25118497 36.10684109  540.645    21.58   -39.19     1.04   0.05   0.06   0.17 
p290 239.27174799 36.17893895  987.741     0.16   -21.25     1.41   0.05   0.06   0.16 
p291 239.35522971 35.92277655  661.361    21.34   -37.03     0.27   0.05   0.07   0.21 
p292 239.52472417 36.00746368 1018.598      5.7   -22.18     1.97   0.17   0.13   0.25 
p293 239.45700698 36.0893639  538.843     2.99   -22.07     1.75   0.08   0.12   0.18 
p294 239.56011819 36.12323598  509.390     2.44   -20.97     1.52   0.06   0.06   0.19 
p295 239.15761923 35.69707615  583.485    22.62   -38.18     0.81   0.04   0.04   0.15 
p296 239.63643893 36.05165468  265.309     3.45   -21.16      1.9   0.06   0.09   0.18 
p297 239.44814371 35.97408469  629.300    18.74   -34.48      0.5   0.06   0.07    0.2 
p298 239.70594157 36.01584187  323.226     3.25   -21.37     1.91   0.05   0.05   0.17 
p299 239.2898022 36.25681905  809.376     0.74   -21.57     1.68    0.4   0.32   0.36 
p300 239.72302007 36.3044271  137.291     1.22   -19.52    -0.24    0.2    0.4   0.18 
p301 239.25694772 36.80629115   89.222    -1.86   -21.43     0.28   0.06   0.06    0.2 
p302 239.38142517 36.63472731  122.666    -0.69    -20.2    -1.67   0.09   0.26   0.21 
p303 239.29470485 37.05438314   -1.644    -1.18   -22.54   -36.51   0.09   0.07    1.3 
p304 239.64340221 36.73900464   17.267    -0.97   -22.51   -19.75   0.16    0.1   0.81 
p305 239.80324183 37.35221411   96.048    -2.36   -22.41     0.97   0.05   0.05   0.22 
p306 239.35554194 37.79516707   82.511    -2.81   -23.07     0.83   0.05   0.06   0.24 
p307 239.94208105 36.94727002   49.588    -0.35   -25.08   -35.72   0.07   0.07   1.91 
p308 240.15980131 37.90115061 1501.864    -2.25   -22.65     0.06   0.06   0.07    0.3 
p309 239.04876298 38.08999028   41.413     -3.0    -23.4    -0.58   0.06   0.07   0.22 
p310 239.66566314 38.73560709 1791.329    -3.36   -22.41    -0.79   0.06   0.06   0.27 
p311 241.48019861 37.17756282 3698.640    -2.97   -20.59     0.39   0.11   0.08   0.26 
p312 236.301626 39.52917808  254.947    12.47   -35.06    -2.41   0.06   0.07   0.37 
p313 236.43545578 39.55428799  651.777     9.98   -34.18    -2.23   0.08   0.07   0.22 
p314 236.41815313 39.68566345 1251.943     7.59   -34.67    -1.25   0.05   0.06   0.13 
p315 236.2831047 39.86358248  257.932     8.41   -34.02    -0.31   0.06   0.06   0.19 
p316 235.91385606 41.55913294  234.982    -1.68   -13.08     -1.4   0.09   0.07   0.19 
p317 236.44815034 39.90566996 1118.667     2.36   -29.69    -0.96   0.07   0.07   0.16 
p318 236.62814713 39.45236905  594.960     3.16   -30.17    -1.61   0.06   0.06   0.15 
p319 236.70492238 39.70709683  513.023    -2.24   -29.95     1.33   0.18   0.06   0.23 
p320 236.8132147 39.49282673  392.432     2.35    -29.5    -0.38   0.07   0.07   0.21 
p321 236.60505285 39.89722003 1133.675     3.81   -27.16    -1.42   0.06   0.07    0.2 
p322 236.81751849 39.96214382 1433.924    -4.27   -23.26    -0.31   0.07   0.08    0.2 
p324 236.34426321 40.2568376  509.363     2.27   -23.33    -0.84   0.04   0.06   0.17 
p325 236.1173933 41.15166994  914.549    -1.98   -13.11     1.73   0.07   0.07   0.16 
p326 236.30106999 40.57531388 1261.685    -2.27   -18.53     0.11   0.05   0.05   0.18 
p327 236.42693564 40.47886034  710.069    -2.92   -19.93    -0.27   0.08   0.09   0.19 
p329 236.54795419 40.08221428 1034.621     0.69   -26.81     -0.4   0.05   0.06   0.18 
p330 236.86441847 40.32406884 1653.012    -4.27   -21.81    -0.74   0.06   0.09    0.2 
p331 236.67585721 40.73291432 1541.984    -3.75    -18.5    -0.32   0.06   0.08    0.2 
p332 236.8254964 40.54665047  684.495     -4.0   -20.13    -0.57   0.05   0.06   0.18 
p333 237.02424635 39.62138101 2008.837    -3.76   -23.84    -0.38   0.07   0.09   0.23 
p334 237.26412855 39.49359194 1936.236    -4.22   -23.26    -0.37   0.09    0.1   0.24 
p335 237.12636285 39.72618987 2229.494    -4.31   -23.19    -0.46    0.1    0.1   0.23 
p336 237.5695163   39.52808  286.724    -4.93   -22.17    -0.47   0.06   0.06   0.19 
p337 237.13119545 40.29618885 1193.324    -4.84   -21.28    -0.72   0.08   0.08   0.19 
p338 237.07697176 40.74755303  672.220    -4.61   -19.32    -0.81   0.05   0.06   0.21 
p339 237.33175051 40.03411063  979.565    -4.87   -21.72    -0.21   0.06   0.06    0.2 
p340 236.95017702 39.40933904  864.749     -7.8   -22.93    -3.46   0.44    0.2    0.4 
p341 237.39310025 40.65065631  406.839    -5.12   -19.99     -0.4   0.06   0.07   0.23 
p343 236.66578972 40.88712806 1617.471    -3.45   -17.58    -0.56   0.07   0.07    0.2 
p344 237.97202861 39.92912313   49.763    -4.88   -22.24    -0.92   0.04   0.06   0.21 
p345 237.72919406 40.2712345  134.078    -5.14   -21.43    -0.83   0.04   0.06   0.21 
p346 239.13253612 39.7947098 2037.345    -4.35   -21.86    -0.57   0.07    0.1   0.29 
p347 239.05153826 41.18334328 1268.827    -6.72   -18.21    -1.05   0.05   0.06   0.21 
p348 238.1719974 40.90554597 1668.066    -6.15   -19.48     -0.5   0.05   0.08   0.24 
p349 237.68064929 40.73108555  275.401    -5.43   -19.99    -0.86   0.06   0.07   0.34 
p350 245.13716091 43.53275682 2388.358   -10.08   -16.14    -0.88   0.06   0.06   0.21 
p351 245.28083708 43.87441462 2692.604   -10.02   -15.91    -0.63   0.07   0.06   0.23 
p352 245.90392453 43.84905899 2474.673   -10.06   -16.08     -0.3   0.07   0.07   0.23 
p353 246.02119862 44.0545385 2041.008    -9.91    -16.0    -0.14   0.05   0.06   0.18 
p354 246.02105968 44.10851142 2000.292    -9.79   -15.81    -0.18   0.05   0.05   0.17 
p355 246.27791272 44.21792119 2329.217    -9.46    -15.3     -0.1   0.06   0.08   0.19 
p356 249.51088862  43.816637 2227.733    -9.05   -15.82    -0.46   0.07   0.09   0.21 
p357 246.41810836 44.22710521 2295.346     -9.4   -15.45    -0.21   0.06   0.05   0.19 
p358 246.75933543 44.40189715 2419.387    -9.53   -15.35    -0.53   0.07    0.1   0.18 
p359 248.47049977 43.48249044 2116.457   -10.18   -16.46    -0.97   0.05   0.05   0.17 
p360 248.54932285 44.31785168 1857.859   -10.86   -16.61    -1.19   0.05   0.05   0.17 
p361 248.56031084 44.56034804 2930.916   -10.75   -16.35     0.64    0.1   0.13   0.26 
p362 235.77421159 42.20910384 1012.385    -2.02   -11.25     1.91   0.05   0.07   0.14 
p363 235.94595155 42.86006365   70.387    -3.02   -11.21     0.21   0.12   0.13   0.25 
p364 235.59070985 43.09032775    6.431    -0.61    -7.27     1.74   0.05   0.06   0.14 
p365 235.74651747 43.39551824   27.092    -1.98    -8.48     0.67   0.05   0.06   0.14 
p366 236.02040619 43.61431061  529.096    -3.06    -9.34    -0.25   0.08   0.09   0.18 
p367 235.93842881 44.58524626   22.925    -3.01    -5.59    -0.63   0.05   0.07   0.14 
p368 236.61658008 42.50352458  319.445    -4.24    -14.1    -0.09   0.06   0.06   0.16 
p369 236.57054039 43.14010498  190.042    -4.53   -12.52    -0.47   0.07   0.07    0.2 
p370 237.34362893 42.19098711  555.050    -5.28   -15.05    -0.36   0.06   0.06   0.15 
p371 236.94210096 43.36327367 1198.065    -5.36   -12.44    -0.25   0.05   0.06   0.15 
p372 242.74834253 45.42813761 1208.314    -9.87   -13.83    -0.39   0.05   0.05   0.16 
p373 236.66672568 43.62251914  169.927    -4.72    -11.6    -0.45   0.08   0.06   0.13 
p374 236.40935991 44.3819258   73.222    -4.51     -9.1    -0.41   0.07   0.07   0.16 
p375 236.5730131 44.68925451   99.213    -4.58    -8.39     0.09   0.07   0.06   0.18 
p376 236.89773385 44.94120292  180.864     -5.3    -9.07      0.0   0.05   0.06   0.15 
p377 237.11294201 44.05211872  142.410    -6.24   -10.85    -0.48   0.05   0.07   0.15 
p378 237.06911843 44.5349824   83.122    -5.81    -9.65    -0.11   0.06   0.07   0.15 
p379 237.42295614 44.49650481 1221.768    -6.64   -10.53    -0.93   0.15    0.2   0.45 
p380 238.22030282 42.25967054 1390.824    -6.74   -15.66    -0.44   0.05   0.05   0.15 
p381 240.04819678 43.00177667 1567.461    -8.51   -14.95    -0.43   0.04   0.07   0.17 
p382 238.2304261 43.17705666 1453.239    -7.13   -14.25    -0.72   0.05   0.06   0.21 
p383 237.78277958 44.34218453 1295.591     -7.0   -11.51    -1.04   0.06   0.06   0.17 
p384 237.51718157 44.84113053 1182.574    -6.12    -10.1    -0.64   0.07   0.07   0.22 
p385 238.05416602 44.43484833 1120.823    -7.52   -11.62    -1.54   0.12   0.09   0.31 
p386 241.03218284 44.4028277 1103.503    -9.53   -14.27    -0.24   0.05   0.05   0.17 
p387 238.42552309 44.29675616  962.625    -7.94   -12.15    -1.87   0.05   0.06   0.19 
p388 239.62238984 42.46877972 1405.744    -7.86   -16.07    -0.41   0.06   0.05   0.15 
p389 239.39663889 43.81199234 1397.442    -8.43   -13.96    -0.45   0.05   0.05   0.19 
p390 241.07151051 43.03400779 1554.850    -8.98   -15.44    -0.36   0.05   0.05   0.18 
p391 241.58752654 42.25462924 1834.239    -9.03   -16.02    -0.48   0.04   0.05   0.18 
p392 240.99899939 43.44675894 1315.536    -9.33   -15.36    -1.46   0.06   0.06   0.16 
p393 242.10796174 43.23449549 1238.313    -9.61   -15.45    -0.56   0.05   0.06   0.16 
p394 242.20036212 44.83488111 1010.699    -9.82    -14.0    -0.46   0.05   0.05   0.17 
p395 236.14247296 45.02227923   53.037    -3.45    -6.16     0.04   0.06   0.07   0.15 
p396 236.17710437 45.3095133   54.566    -3.36    -6.24    -0.16   0.06    0.1   0.19 
p397 236.2008394 46.42161914  566.301    -4.42    -5.43     0.55   0.06    0.1   0.16 
p398 236.08385511 46.92578473   23.500    -3.76     -3.0     0.98   0.06   0.08   0.22 
p399 236.38703892 47.43391969  919.421    -6.12    -5.13     1.14   0.09   0.12   0.24 
p400 236.18754917 47.51334848   65.001    -5.69    -3.94     1.23   0.09    0.1   0.32 
p401 235.44298038 47.93718778   36.208    -3.04     1.64     1.07   0.04   0.05   0.12 
p402 235.69410247 47.76622119   23.720    -3.06     0.26     2.21   0.05   0.06   0.14 
p403 235.8591249 48.06232197  284.658    -4.79    -3.82     2.84   0.11   0.12   0.24 
p404 236.60967214 45.15853386   79.039    -4.42    -8.17    -0.33    0.1   0.05   0.13 
p405 236.35624282 45.62932699  955.671     -4.0    -6.56    -0.95   0.09   0.09   0.19 
p406 236.84774338 45.19037241   27.285    -5.33    -8.74    -0.29   0.06   0.06   0.13 
p407 236.06899394 45.95464938  -13.105    -3.96    -1.86     0.85   0.06   0.09   0.16 
