#lon lat ve vn vu se sn su name
176.89617 -38.00320 3.87275 -11.99634 -1.41900 0.25703 0.25126 0.61100 rgaw
115.88525 -31.80196 -0.03856 -0.33465 -2.20900 0.16976 0.16754 0.41400 pert
148.26461 -32.99876 0.11170 -1.23994 -1.30300 0.25613 0.25738 0.56500 park
166.48489 -22.22832 1.84713 -0.71355 -0.38600 0.31301 0.35733 0.79100 nrmd
166.41020 -22.26984 -0.00936 -0.20132 -1.44600 0.37136 0.33755 0.98600 noum
170.06122 -43.75612 -20.34105 -9.18708 1.92900 0.73688 0.47152 1.01800 nett
167.26378 -20.91799 -0.12042 -0.22283 -6.04300 0.38372 0.28442 1.16300 lpil
176.37012 -39.64315 -4.81124 -11.36701 -3.93500 0.87156 0.52363 1.12100 kere
132.15328 -14.37600 -0.16869 -0.07381 0.24800 0.23497 0.22507 0.57900 kat1
210.38570 -17.55531 -82.94378 27.41612 -1.50400 0.32949 0.29706 0.63000 faa1
96.83397 -12.18834 0.75668 1.71678 -0.90300 0.27357 0.25692 0.55400 coco
200.19939 -21.20103 -76.46707 17.87757 -0.87000 0.28325 0.24505 0.67200 ckis
152.32101 -24.90822 0.52314 0.08161 -0.86900 0.20025 0.19767 0.45400 bndy
115.34697 -29.04658 -0.17839 -0.19321 -0.94500 0.17853 0.17394 0.35800 yarr
115.34716 -29.04649 -0.37631 -0.06325 -1.09600 0.20371 0.19580 0.39000 yar3
175.58323 -41.06256 -26.13443 -10.07243 -2.87300 0.33337 0.46788 0.89500 wrpa
175.45174 -39.73010 -3.07161 -2.56420 -1.04000 0.82056 0.44976 0.73200 whvr
175.58970 -39.11514 1.56668 -2.09072 -2.62400 0.35032 0.33234 0.75200 vgwt
175.83138 -39.74541 6.27450 -5.11104 6.30600 1.59329 0.69318 1.23800 utku
148.98000 -35.39920 0.24151 -0.23826 -1.25100 0.17595 0.16474 0.43000 tid1
210.39355 -17.57706 -82.71758 27.99604 -1.10400 0.31550 0.28032 0.61800 thti
166.21537 -21.60858 0.09880 0.37153 -1.84900 0.50163 0.41392 1.12300 thio
210.39381 -17.57703 -82.89061 27.61932 -1.84900 0.38670 0.35577 0.92000 tah2
153.03530 -27.48489 0.02055 0.45890 -0.34300 0.40322 0.46650 1.90900 sunm
149.01016 -35.31616 0.30812 -0.20829 -1.79700 0.18985 0.17726 0.47900 str2
149.01005 -35.31553 0.33764 -0.20532 -1.20200 0.17343 0.16320 0.44500 str1
188.26158 -13.84921 -85.50357 6.55608 -4.27700 0.35985 0.27469 0.87400 samo
176.36592 -38.09366 1.96245 -4.59186 -4.62700 0.29468 0.28876 1.03900 rghd
176.37800 -38.10470 1.87999 -6.88857 -5.66800 0.46955 0.62727 1.47600 rgcr
169.92106 -43.70206 -17.02165 -6.11293 4.92100 1.21853 0.89978 2.69300 redd
210.42728 -17.53308 -83.29414 27.77005 -1.52700 0.32759 0.29776 0.74300 pape
178.08260 -37.89398 2.63884 -16.95349 2.09800 0.43536 0.44805 0.95500 paki
