#lon lat ve vn vu se sn su name
138.54338 -35.21801 3.35009 1.41524 NaN 2.60442 1.96731 NaN mclv
137.67402 -34.37409 0.24781 0.66561 NaN 1.02303 0.85069 NaN mait
158.93590 -54.49979 -10.06792 -21.60598 NaN 0.61606 0.93171 NaN maci
165.83162 -21.70937 -1.12273 0.38967 NaN 0.70624 0.52563 NaN lfoa
147.14599 -41.43468 -0.43848 -0.15718 NaN 1.37698 1.41854 NaN laun
133.21276 -15.57315 -0.44096 -0.03885 NaN 0.65173 0.55764 NaN larr
140.51264 -35.32580 -1.12572 -2.99115 NaN 0.78841 0.86471 NaN lam1
151.49136 -32.79894 1.43884 0.80760 NaN 1.53872 1.46048 NaN kurr
128.76263 -15.67696 -1.39433 0.85137 NaN 0.69654 0.54197 NaN kunu
117.70264 -31.62232 -0.97735 -0.13952 NaN 0.61430 0.45193 NaN keln
139.88691 -35.09735 -0.09956 -1.81664 NaN 0.90322 1.08156 NaN karo
121.45926 -30.78439 -0.59214 -0.10490 NaN 0.48399 0.38790 NaN kalg
138.63930 -33.00062 -1.05807 -0.59618 NaN 1.11092 0.80368 NaN jmst
152.75935 -27.61493 -0.36320 0.16711 NaN 0.79766 0.61954 NaN ips2
143.49206 -32.86413 -0.00822 -0.42807 NaN 1.04703 0.88366 NaN ihoe
118.89188 -32.44938 -0.85267 0.10501 NaN 0.58713 0.49834 NaN hydn
165.62733 -21.27705 0.35039 1.14319 NaN 0.66160 0.50895 NaN hlou
152.82656 -25.28303 2.10045 -0.29646 NaN 1.41207 1.74763 NaN hbay
151.25443 -23.84127 -0.15503 -1.27923 NaN 1.63599 1.35084 NaN glad
152.33112 -27.54393 -0.67946 -0.12020 NaN 0.68394 0.69834 NaN gatt
149.91520 -37.56812 -0.61261 -1.06566 NaN 0.87730 0.71692 NaN gabo
121.88815 -33.84107 -0.04063 -0.17951 NaN 1.00750 0.96244 NaN esp1
148.52025 -23.47831 -0.94780 -0.60639 NaN 1.89883 1.10891 NaN ensh
148.60306 -32.24669 0.55322 -2.32389 NaN 1.50174 1.22954 NaN dub1
131.18683 -13.83457 -0.67824 -0.09412 NaN 0.68902 0.60325 NaN doda
151.55442 -32.84556 -1.27899 -0.30706 NaN 1.71764 1.86138 NaN dara
151.26380 -27.17054 -0.41768 0.22421 NaN 1.00832 0.99692 NaN dalb
115.89480 -32.00389 -1.68018 0.61006 NaN 0.49884 2.82677 NaN cut0
145.75832 -16.93572 1.81343 1.94146 NaN 1.75936 1.35311 NaN crns
153.42152 -27.53771 -1.61533 -3.54305 NaN 1.61383 1.45068 NaN crl0
115.84120 -31.94250 0.09887 1.24358 NaN 1.39573 1.69829 NaN crkp
153.04715 -27.44105 1.09494 -0.01827 NaN 1.39596 1.26277 NaN crkb
138.58915 -34.93385 -0.11655 -0.98620 NaN 2.11051 1.89332 NaN crka
151.18503 -33.92368 0.83004 -0.36493 NaN 1.52672 1.30152 NaN crk1
200.18761 -21.20078 -77.06174 17.87717 NaN 0.47282 0.44199 NaN cook
134.72258 -29.03471 -0.76250 -0.73458 NaN 0.81110 0.64870 NaN coob
148.60829 -31.03731 -5.24476 -10.78790 NaN 2.29649 1.96835 NaN coo2
139.85350 -35.69110 -0.63801 -0.71224 NaN 0.82437 0.84074 NaN cnlp
148.82642 -32.91394 0.96030 -0.00370 NaN 1.01609 1.18756 NaN cmnk
172.75274 -43.56583 -34.40188 -15.21650 NaN 2.36860 2.71836 NaN clsk
153.11754 -30.29535 1.54043 0.88509 NaN 1.92761 1.71748 NaN chcc
138.20826 -33.35377 -1.97588 0.15876 NaN 1.16887 0.94759 NaN cbrk
149.05050 -35.32409 0.22994 0.71393 NaN 1.78762 1.46944 NaN canb
117.17465 -30.52552 -0.87598 -0.06566 NaN 0.55485 0.46179 NaN bura
149.01151 -30.02743 1.61307 0.40855 NaN 0.94124 1.28856 NaN bur4
147.24394 -42.73911 0.02583 -2.43409 NaN 2.20765 1.79946 NaN brtn
144.20401 -36.03140 0.12955 -0.71292 NaN 0.96219 0.89870 NaN broc
151.33391 -32.65715 -0.88605 0.44625 NaN 1.58070 1.60944 NaN bra2
153.56155 -28.86920 0.26043 -1.35155 NaN 1.46285 1.58857 NaN blna
140.60031 -34.28612 -1.44436 -0.90314 NaN 1.61767 1.48739 NaN beri
146.65774 -36.34644 -0.01255 -0.66960 NaN 0.76550 1.64739 NaN beec
153.20253 -27.72033 1.27307 1.47402 NaN 0.62810 0.74829 NaN bee2
152.99508 -27.98709 -0.26597 -0.37075 NaN 0.55534 0.53277 NaN bdst
153.06917 -26.68465 0.68639 -2.62254 NaN 1.49094 2.06750 NaN bdrm
147.65603 -37.75860 -0.34924 -1.12539 NaN 0.60793 0.63304 NaN bdle
153.19363 -28.12534 1.20886 -1.47706 NaN 1.92467 1.52962 NaN bcmt
136.05868 -32.81035 -0.42841 -0.71324 NaN 0.60064 0.57695 NaN bboo
153.37403 -27.94058 -0.56565 -0.57255 NaN 1.98266 1.27575 NaN arun
137.16010 -30.45328 -0.79383 -0.79814 NaN 0.72530 0.68172 NaN anda
133.87922 -23.76699 -1.23299 0.03720 NaN 0.56173 0.47708 NaN 21na
133.88275 -23.69819 -0.07263 -0.19022 NaN 0.47605 0.45514 NaN 20na
115.34700 -29.04700 -0.07216 -0.14621 NaN 0.35638 0.33595 NaN yar0
116.88000 -33.02600 -2.23442 0.30705 NaN 1.02316 0.79167 NaN wil2
